file_name,z,ebv,j
spec-1867-53317-0491.fits,0.1352773,0.0801,20859
spec-1920-53314-0269.fits,0.1352796,0.0341,20860
spec-1971-53472-0152.fits,0.135301,0.0111,20861
spec-0274-51913-0052.fits,0.1353177,0.0501,20862
spec-1587-52964-0540.fits,0.1353331,0.0387,20863
spec-1346-52822-0088.fits,0.1353657,0.0135,20864
spec-1432-53003-0597.fits,0.1353919,0.0151,20865
spec-1178-52825-0260.fits,0.1353953,0.0345,20866
spec-0984-52442-0038.fits,0.1354031,0.0699,20867
spec-0842-52376-0228.fits,0.1354055,0.015,20868
spec-1214-52731-0268.fits,0.1354098,0.0105,20869
spec-0855-52375-0205.fits,0.1354281,0.0243,20870
spec-2652-54508-0025.fits,0.1354393,0.017,20871
spec-2135-53827-0398.fits,0.1354655,0.0165,20872
spec-2606-54154-0590.fits,0.1354801,0.0211,20873
spec-1200-52668-0140.fits,0.1354901,0.0164,20874
spec-1158-52668-0021.fits,0.1355021,0.0109,20875
spec-2430-53815-0444.fits,0.1355032,0.0231,20876
spec-0446-51899-0325.fits,0.1355207,0.0345,20877
spec-0303-51615-0490.fits,0.1355361,0.0355,20878
spec-1198-52669-0599.fits,0.1355563,0.0226,20879
spec-0877-52353-0300.fits,0.1355601,0.0116,20880
spec-1978-53473-0269.fits,0.135563,0.0094,20881
spec-1774-53759-0612.fits,0.1355702,0.0197,20882
spec-1606-53055-0573.fits,0.135584,0.0348,20883
spec-0394-51913-0189.fits,0.1355848,0.0394,20884
spec-1205-52670-0493.fits,0.1355941,0.0353,20885
spec-2594-54177-0139.fits,0.1356086,0.0297,20886
spec-1418-53142-0073.fits,0.1356092,0.0174,20887
spec-1042-52725-0592.fits,0.1356119,0.0094,20888
spec-0853-52374-0100.fits,0.1356833,0.021,20889
spec-2497-54154-0105.fits,0.1357274,0.0145,20890
spec-1420-53146-0581.fits,0.1357318,0.0185,20891
spec-0513-51989-0491.fits,0.1357377,0.0206,20892
spec-1030-52914-0290.fits,0.1357421,0.0512,20893
spec-2095-53474-0130.fits,0.1357436,0.0174,20894
spec-1959-53440-0377.fits,0.1357542,0.0172,20895
spec-1351-52790-0601.fits,0.1357782,0.0124,20896
spec-1348-53084-0141.fits,0.1357826,0.0059,20897
spec-1398-53146-0292.fits,0.1357993,0.0117,20898
spec-0842-52376-0175.fits,0.1358031,0.0155,20899
spec-2517-54567-0045.fits,0.1358091,0.0446,20900
spec-2478-54097-0174.fits,0.1358357,0.0238,20901
spec-2784-54529-0175.fits,0.1358616,0.0196,20902
spec-1652-53555-0218.fits,0.1358654,0.0206,20903
spec-0904-52381-0020.fits,0.1358677,0.0105,20904
spec-0523-52026-0339.fits,0.1358882,0.0266,20905
spec-0770-52282-0252.fits,0.1359163,0.0121,20906
spec-2882-54498-0335.fits,0.1359553,0.0086,20907
spec-1380-53084-0597.fits,0.1359573,0.0102,20908
spec-2099-53469-0048.fits,0.1360102,0.0171,20909
spec-1575-53493-0437.fits,0.1360244,0.0458,20910
spec-2661-54505-0219.fits,0.136078,0.0125,20911
spec-1748-53112-0365.fits,0.1360849,0.0325,20912
spec-2158-54209-0114.fits,0.136087,0.0371,20913
spec-0793-52370-0174.fits,0.1360954,0.0122,20914
spec-1278-52735-0022.fits,0.1360958,0.0133,20915
spec-0842-52376-0189.fits,0.1361099,0.0166,20916
spec-1866-53314-0638.fits,0.1361202,0.0479,20917
spec-2105-53472-0257.fits,0.1361263,0.0111,20918
spec-2579-54068-0264.fits,0.1361332,0.0281,20919
spec-0497-51989-0437.fits,0.1361378,0.0275,20920
spec-0729-52468-0172.fits,0.1361586,0.0395,20921
spec-2518-54243-0189.fits,0.1361623,0.0301,20922
spec-0990-52465-0282.fits,0.1361635,0.0522,20923
spec-1304-52993-0065.fits,0.1361665,0.0351,20924
spec-0464-51908-0397.fits,0.13617,0.077,20925
spec-1171-52753-0554.fits,0.1361779,0.0079,20926
spec-2490-54179-0539.fits,0.1361937,0.02,20927
spec-0818-52395-0151.fits,0.1361995,0.0135,20928
spec-0860-52319-0299.fits,0.1362236,0.0426,20929
spec-2366-53741-0526.fits,0.1362358,0.0156,20930
spec-1999-53503-0624.fits,0.1362374,0.0127,20931
spec-0842-52376-0530.fits,0.1362483,0.017,20932
spec-0830-52293-0475.fits,0.1362484,0.0233,20933
spec-2593-54175-0423.fits,0.1362575,0.0235,20934
spec-1420-53146-0176.fits,0.1362744,0.0246,20935
spec-2636-54082-0536.fits,0.1362783,0.0363,20936
spec-0326-52375-0045.fits,0.1362843,0.047,20937
spec-0447-51877-0314.fits,0.1362969,0.0237,20938
spec-1950-53436-0635.fits,0.1363082,0.0144,20939
spec-1170-52756-0126.fits,0.1363377,0.0159,20940
spec-0855-52375-0247.fits,0.1363406,0.0218,20941
spec-0637-52174-0217.fits,0.1363414,0.0622,20942
spec-2004-53737-0344.fits,0.1363443,0.0189,20943
spec-0552-51992-0450.fits,0.1363695,0.0175,20944
spec-0556-51991-0352.fits,0.1363783,0.02,20945
spec-1273-52993-0458.fits,0.1363841,0.0156,20946
spec-1930-53347-0584.fits,0.1363844,0.0414,20947
spec-1611-53147-0078.fits,0.1363888,0.0232,20948
spec-1052-52466-0301.fits,0.1363894,0.0265,20949
spec-0865-52323-0191.fits,0.1363971,0.0263,20950
spec-1380-53084-0598.fits,0.1364014,0.0103,20951
spec-0442-51882-0420.fits,0.1364211,0.0394,20952
spec-1438-53054-0165.fits,0.1364239,0.0114,20953
spec-1624-53386-0553.fits,0.1364501,0.0192,20954
spec-1708-53503-0322.fits,0.1364628,0.0196,20955
spec-2955-54562-0289.fits,0.1364771,0.0695,20956
spec-0832-52312-0484.fits,0.1364801,0.0125,20957
spec-1010-52649-0248.fits,0.1365027,0.0095,20958
spec-1009-52644-0374.fits,0.13653,0.0149,20959
spec-0363-51989-0491.fits,0.1365398,0.0654,20960
spec-0986-52443-0174.fits,0.1365416,0.0519,20961
spec-1923-53319-0251.fits,0.136544,0.0242,20962
spec-0990-52465-0238.fits,0.1365562,0.0448,20963
spec-0552-51992-0466.fits,0.1365601,0.0171,20964
spec-0475-51965-0432.fits,0.1365727,0.0602,20965
spec-1377-53050-0497.fits,0.1365749,0.0047,20966
spec-0608-52081-0521.fits,0.1365771,0.0093,20967
spec-0916-52378-0175.fits,0.1366088,0.051,20968
spec-2521-54538-0535.fits,0.1366146,0.0353,20969
spec-0789-52342-0395.fits,0.1366254,0.0119,20970
spec-2013-53818-0635.fits,0.1366288,0.0152,20971
spec-0781-52373-0259.fits,0.1366982,0.012,20972
spec-0561-52295-0170.fits,0.1367323,0.0084,20973
spec-0637-52174-0220.fits,0.1367406,0.0605,20974
spec-2759-54534-0255.fits,0.1367795,0.0167,20975
spec-2787-54552-0060.fits,0.1367832,0.0405,20976
spec-0697-52226-0577.fits,0.1367879,0.0212,20977
spec-2132-53493-0463.fits,0.136818,0.0242,20978
spec-0945-52652-0514.fits,0.1368391,0.0078,20979
spec-0391-51782-0278.fits,0.136846,0.0162,20980
spec-1018-52672-0640.fits,0.1368613,0.0136,20981
spec-1395-52825-0274.fits,0.1368841,0.0091,20982
spec-1686-53472-0126.fits,0.1368852,0.0469,20983
spec-0632-52071-0285.fits,0.1368885,0.0186,20984
spec-0667-52163-0105.fits,0.1369018,0.0223,20985
spec-1428-52998-0565.fits,0.1369262,0.0115,20986
spec-0589-52055-0025.fits,0.1369543,0.0358,20987
spec-1341-52786-0163.fits,0.1369817,0.0254,20988
spec-2366-53741-0375.fits,0.1369819,0.0171,20989
spec-2099-53469-0411.fits,0.1369881,0.0153,20990
spec-1624-53386-0069.fits,0.1370025,0.0168,20991
spec-0275-51910-0291.fits,0.1370104,0.0415,20992
spec-2241-54169-0176.fits,0.1370422,0.0086,20993
spec-1270-52991-0324.fits,0.1370441,0.025,20994
spec-0652-52138-0409.fits,0.1370495,0.0368,20995
spec-0526-52312-0198.fits,0.1370642,0.0264,20996
spec-1925-53327-0439.fits,0.1370761,0.0319,20997
spec-2199-53556-0318.fits,0.1370784,0.0315,20998
spec-0838-52378-0482.fits,0.1370854,0.0219,20999
spec-1625-53140-0178.fits,0.1370867,0.0228,21000
spec-1055-52761-0376.fits,0.1370978,0.01,21001
spec-0394-51913-0355.fits,0.1371283,0.0191,21002
spec-2117-54115-0468.fits,0.1371519,0.0136,21003
spec-0308-51662-0456.fits,0.1371558,0.047,21004
spec-1958-53385-0231.fits,0.1371627,0.0158,21005
spec-0958-52410-0606.fits,0.1371693,0.0133,21006
spec-2119-53792-0409.fits,0.1371733,0.0162,21007
spec-0830-52293-0050.fits,0.1371927,0.0214,21008
spec-1466-53083-0299.fits,0.1371984,0.0122,21009
spec-1043-52465-0376.fits,0.1371999,0.0094,21010
spec-1689-53177-0537.fits,0.1372016,0.0439,21011
spec-2234-53823-0174.fits,0.1372274,0.0209,21012
spec-2645-54477-0588.fits,0.1372408,0.0215,21013
spec-2199-53556-0279.fits,0.1372502,0.033,21014
spec-2666-54230-0521.fits,0.1372504,0.0095,21015
spec-1707-53885-0057.fits,0.1372788,0.03,21016
spec-0400-51820-0467.fits,0.1372795,0.0243,21017
spec-1628-53474-0174.fits,0.1372992,0.0179,21018
spec-0830-52293-0175.fits,0.1373059,0.0246,21019
spec-1389-53135-0599.fits,0.1373332,0.0238,21020
spec-0660-52177-0455.fits,0.1373394,0.0263,21021
spec-2501-54084-0395.fits,0.1373638,0.016,21022
spec-2786-54540-0436.fits,0.1373748,0.0246,21023
spec-1344-52792-0521.fits,0.13738,0.0122,21024
spec-0830-52293-0375.fits,0.1373876,0.0227,21025
spec-2269-53711-0400.fits,0.1374065,0.0475,21026
spec-0499-51988-0457.fits,0.1374338,0.0179,21027
spec-1362-53050-0291.fits,0.1374534,0.0139,21028
spec-0513-51989-0120.fits,0.1374838,0.021,21029
spec-2523-54572-0169.fits,0.1374866,0.0525,21030
spec-0816-52379-0603.fits,0.1374924,0.0086,21031
spec-0306-51637-0250.fits,0.1375043,0.0376,21032
spec-0269-51910-0289.fits,0.1375265,0.0371,21033
spec-2231-53816-0025.fits,0.1375471,0.016,21034
spec-2786-54540-0425.fits,0.1375542,0.0228,21035
spec-1380-53084-0116.fits,0.1375601,0.0089,21036
spec-2648-54485-0570.fits,0.1375635,0.0178,21037
spec-2223-53793-0129.fits,0.1375727,0.0167,21038
spec-0902-52409-0249.fits,0.1375764,0.0103,21039
spec-1420-53146-0175.fits,0.1375877,0.0222,21040
spec-1742-53053-0529.fits,0.1375881,0.0328,21041
spec-0393-51794-0090.fits,0.1376009,0.0162,21042
spec-1576-53496-0100.fits,0.1376014,0.0468,21043
spec-2648-54485-0174.fits,0.1376024,0.0292,21044
spec-1339-52767-0068.fits,0.1376075,0.0169,21045
spec-0831-52294-0289.fits,0.1376189,0.0254,21046
spec-2239-53726-0374.fits,0.1376315,0.0123,21047
spec-1943-53386-0531.fits,0.1376416,0.0159,21048
spec-0420-51871-0248.fits,0.1376489,0.0626,21049
spec-2497-54154-0510.fits,0.1376587,0.015,21050
spec-1452-53112-0557.fits,0.1376694,0.0183,21051
spec-0756-52577-0184.fits,0.1376883,0.0491,21052
spec-0520-52288-0429.fits,0.1376991,0.0214,21053
spec-0556-51991-0390.fits,0.1376993,0.0178,21054
spec-0462-51909-0530.fits,0.1377032,0.0455,21055
spec-2766-54242-0334.fits,0.137729,0.0216,21056
spec-0400-51820-0585.fits,0.1377316,0.0277,21057
spec-0564-52224-0225.fits,0.1377487,0.0335,21058
spec-0891-52584-0218.fits,0.1377829,0.0629,21059
spec-2345-53757-0457.fits,0.1377888,0.0188,21060
spec-1822-53172-0583.fits,0.1378105,0.0349,21061
spec-1165-52703-0629.fits,0.1378198,0.0177,21062
spec-2425-54139-0406.fits,0.1378294,0.0333,21063
spec-0746-52238-0021.fits,0.1378363,0.0661,21064
spec-2583-54095-0441.fits,0.1378382,0.0296,21065
spec-0303-51615-0190.fits,0.1378409,0.0382,21066
spec-0307-51663-0230.fits,0.1378703,0.0316,21067
spec-2130-53881-0193.fits,0.1378857,0.0115,21068
spec-1323-52797-0440.fits,0.1378982,0.0077,21069
spec-2217-53794-0186.fits,0.1379088,0.0169,21070
spec-0519-52283-0427.fits,0.1379125,0.0162,21071
spec-1950-53436-0344.fits,0.137954,0.0186,21072
spec-2590-54175-0114.fits,0.1379695,0.0368,21073
spec-0487-51943-0579.fits,0.1379696,0.0223,21074
spec-1624-53386-0222.fits,0.1379793,0.0146,21075
spec-2027-53433-0039.fits,0.1379924,0.0139,21076
spec-0730-52466-0598.fits,0.1380358,0.0973,21077
spec-0664-52174-0300.fits,0.1380388,0.0232,21078
spec-0915-52443-0036.fits,0.1380452,0.0546,21079
spec-1295-52934-0417.fits,0.1380553,0.022,21080
spec-0400-51820-0350.fits,0.1380636,0.022,21081
spec-1781-53297-0291.fits,0.138077,0.0356,21082
spec-2514-53882-0126.fits,0.1380854,0.0225,21083
spec-1170-52756-0567.fits,0.1381141,0.0089,21084
spec-1377-53050-0544.fits,0.1381157,0.0077,21085
spec-1378-53061-0492.fits,0.1381252,0.0089,21086
spec-2146-54230-0549.fits,0.1381278,0.0141,21087
spec-0303-51615-0306.fits,0.1381395,0.0375,21088
spec-0700-52199-0640.fits,0.1381638,0.0247,21089
spec-1419-53144-0596.fits,0.1381673,0.0187,21090
spec-1704-53178-0349.fits,0.1381691,0.014,21091
spec-2246-53767-0014.fits,0.1381699,0.0109,21092
spec-1212-52703-0172.fits,0.138176,0.0223,21093
spec-2647-54495-0450.fits,0.1381881,0.0157,21094
spec-1185-52642-0104.fits,0.1381915,0.028,21095
spec-2644-54210-0046.fits,0.1381982,0.0236,21096
spec-0524-52027-0034.fits,0.1381988,0.0233,21097
spec-0919-52409-0619.fits,0.1382058,0.0467,21098
spec-1322-52791-0240.fits,0.1382158,0.0073,21099
spec-0291-51928-0448.fits,0.1382192,0.0124,21100
spec-0535-51999-0059.fits,0.1382195,0.0394,21101
spec-2743-54259-0032.fits,0.1382451,0.0149,21102
spec-0488-51914-0008.fits,0.1382464,0.0098,21103
spec-2592-54178-0250.fits,0.1382535,0.0341,21104
spec-2520-54584-0249.fits,0.1382551,0.0416,21105
spec-2026-53711-0193.fits,0.1382571,0.0265,21106
spec-1432-53003-0550.fits,0.1382654,0.0195,21107
spec-0918-52404-0176.fits,0.1382759,0.0431,21108
spec-0654-52146-0177.fits,0.1382917,0.0276,21109
spec-0414-51869-0451.fits,0.1382928,0.1003,21110
spec-0533-51994-0050.fits,0.1382944,0.0306,21111
spec-1656-53533-0141.fits,0.1382971,0.0475,21112
spec-0442-51882-0304.fits,0.1382997,0.0414,21113
spec-1628-53474-0049.fits,0.1383123,0.018,21114
spec-1018-52672-0478.fits,0.1383378,0.0132,21115
spec-0556-51991-0530.fits,0.1383694,0.0111,21116
spec-1986-53475-0601.fits,0.1384018,0.0234,21117
spec-2881-54502-0557.fits,0.1384089,0.0124,21118
spec-0531-52028-0353.fits,0.1384157,0.0217,21119
spec-2501-54084-0102.fits,0.1384339,0.0178,21120
spec-1016-52759-0422.fits,0.1384422,0.0106,21121
spec-2578-54093-0174.fits,0.1384469,0.0347,21122
spec-2228-53818-0466.fits,0.1384484,0.0155,21123
spec-0274-51913-0141.fits,0.1384492,0.0414,21124
spec-2237-53828-0640.fits,0.1384906,0.0141,21125
spec-1082-52523-0052.fits,0.1385079,0.0392,21126
spec-2490-54179-0173.fits,0.1385389,0.0204,21127
spec-1171-52753-0375.fits,0.1385828,0.0101,21128
spec-1624-53386-0250.fits,0.138586,0.0144,21129
spec-1386-53116-0127.fits,0.1385908,0.0186,21130
spec-0308-51662-0115.fits,0.138599,0.0413,21131
spec-1766-53468-0517.fits,0.1386218,0.0248,21132
spec-0877-52353-0088.fits,0.1386347,0.015,21133
spec-2148-54526-0484.fits,0.1386501,0.0353,21134
spec-0295-51985-0263.fits,0.1386508,0.0213,21135
spec-2785-54537-0346.fits,0.1386771,0.0172,21136
spec-2426-53795-0078.fits,0.1386944,0.021,21137
spec-2033-53476-0128.fits,0.1387482,0.0098,21138
spec-1385-53108-0201.fits,0.1387646,0.0141,21139
spec-0606-52365-0479.fits,0.1387746,0.0165,21140
spec-2593-54175-0349.fits,0.1387813,0.0262,21141
spec-0633-52079-0598.fits,0.1387834,0.0266,21142
spec-2108-53473-0592.fits,0.1388004,0.0175,21143
spec-0527-52342-0627.fits,0.1388053,0.0235,21144
spec-0418-51817-0180.fits,0.1388067,0.0757,21145
spec-1707-53885-0034.fits,0.1388099,0.0261,21146
spec-1829-53494-0585.fits,0.1388331,0.0288,21147
spec-1590-52974-0397.fits,0.1388583,0.019,21148
spec-2575-54085-0582.fits,0.1388606,0.0238,21149
spec-1810-53794-0570.fits,0.1388636,0.023,21150
spec-0303-51615-0176.fits,0.138876,0.0366,21151
spec-0536-52024-0590.fits,0.1389059,0.0354,21152
spec-2761-54534-0289.fits,0.1389305,0.028,21153
spec-0962-52620-0576.fits,0.1389344,0.0128,21154
spec-2605-54484-0571.fits,0.1389729,0.026,21155
spec-2951-54592-0133.fits,0.1389902,0.1054,21156
spec-1305-52757-0548.fits,0.1389904,0.0231,21157
spec-2604-54484-0398.fits,0.1389936,0.0194,21158
spec-2505-53856-0080.fits,0.1389941,0.0201,21159
spec-1745-53061-0515.fits,0.139,0.0337,21160
spec-0909-52379-0046.fits,0.1390245,0.0099,21161
spec-2436-54054-0201.fits,0.1390302,0.0274,21162
spec-0758-52253-0174.fits,0.139038,0.0418,21163
spec-2119-53792-0315.fits,0.1390406,0.0127,21164
spec-2647-54495-0128.fits,0.1390729,0.0258,21165
spec-2031-53848-0498.fits,0.1390768,0.013,21166
spec-2273-53709-0403.fits,0.139087,0.0518,21167
spec-0989-52468-0562.fits,0.1390878,0.0443,21168
spec-0918-52404-0175.fits,0.1390981,0.0437,21169
spec-0916-52378-0229.fits,0.1390992,0.0591,21170
spec-1738-53051-0570.fits,0.1391013,0.0264,21171
spec-2120-53852-0214.fits,0.1391016,0.0171,21172
spec-0473-51929-0366.fits,0.1391165,0.0253,21173
spec-1741-53052-0161.fits,0.1391469,0.0276,21174
spec-0471-51924-0597.fits,0.1391502,0.0239,21175
spec-0305-51613-0217.fits,0.1391547,0.0353,21176
spec-1212-52703-0279.fits,0.1391694,0.027,21177
spec-0388-51793-0139.fits,0.1391883,0.0273,21178
spec-0862-52325-0495.fits,0.1391889,0.038,21179
spec-1741-53052-0615.fits,0.1391891,0.0247,21180
spec-1748-53112-0300.fits,0.1392347,0.0242,21181
spec-2785-54537-0545.fits,0.1392375,0.0176,21182
spec-2955-54562-0638.fits,0.1392456,0.0926,21183
spec-1173-52790-0512.fits,0.1392548,0.0078,21184
spec-1461-53062-0025.fits,0.1392804,0.0131,21185
spec-1702-53144-0257.fits,0.139297,0.0251,21186
spec-1575-53493-0485.fits,0.1393169,0.0497,21187
spec-2495-54175-0148.fits,0.1393344,0.0188,21188
spec-0495-51988-0050.fits,0.1393414,0.0132,21189
spec-0659-52199-0429.fits,0.1393422,0.0482,21190
spec-1921-53317-0635.fits,0.1393546,0.029,21191
spec-2511-53882-0529.fits,0.1393618,0.0225,21192
spec-1776-53858-0423.fits,0.1393758,0.0247,21193
spec-2228-53818-0122.fits,0.1393769,0.0169,21194
spec-2647-54495-0137.fits,0.1393842,0.0226,21195
spec-0700-52199-0173.fits,0.139385,0.0283,21196
spec-1343-52790-0218.fits,0.1393982,0.0315,21197
spec-2745-54231-0135.fits,0.1394267,0.0165,21198
spec-1698-53146-0294.fits,0.1394295,0.0225,21199
spec-1976-53401-0207.fits,0.1394353,0.0159,21200
spec-2440-53818-0110.fits,0.1394394,0.0251,21201
spec-2236-53729-0247.fits,0.1394508,0.0129,21202
spec-2216-53795-0468.fits,0.1394769,0.0167,21203
spec-1275-52996-0196.fits,0.1394874,0.0094,21204
spec-1166-52751-0202.fits,0.139522,0.0162,21205
spec-2791-54556-0574.fits,0.1395241,0.0447,21206
spec-0407-51820-0463.fits,0.1395266,0.0189,21207
spec-1923-53319-0382.fits,0.1395377,0.0271,21208
spec-0387-51791-0160.fits,0.1395429,0.0251,21209
spec-0916-52378-0532.fits,0.1395478,0.0523,21210
spec-1103-52873-0226.fits,0.13955,0.064,21211
spec-0820-52438-0499.fits,0.1395655,0.013,21212
spec-0440-51885-0610.fits,0.1395739,0.038,21213
spec-1817-53851-0174.fits,0.1395839,0.0344,21214
spec-0284-51943-0370.fits,0.1395962,0.0189,21215
spec-2035-53436-0078.fits,0.139604,0.0181,21216
spec-2496-54178-0549.fits,0.1396046,0.0167,21217
spec-1677-53148-0623.fits,0.1396348,0.0177,21218
spec-2018-53800-0229.fits,0.1396389,0.0113,21219
spec-0525-52295-0276.fits,0.1396436,0.0194,21220
spec-2131-53819-0363.fits,0.1396483,0.0148,21221
spec-1335-52824-0589.fits,0.1396633,0.0096,21222
spec-2606-54154-0521.fits,0.1396814,0.0175,21223
spec-1871-53384-0178.fits,0.1397043,0.0369,21224
spec-0660-52177-0545.fits,0.1397054,0.0285,21225
spec-1762-53415-0033.fits,0.1397143,0.0328,21226
spec-1815-53884-0430.fits,0.1397232,0.0282,21227
spec-2126-53794-0187.fits,0.1397489,0.0176,21228
spec-0961-52615-0046.fits,0.1397506,0.0177,21229
spec-1680-53171-0542.fits,0.1397582,0.012,21230
spec-1336-52759-0398.fits,0.1397608,0.0113,21231
spec-0402-51793-0151.fits,0.1397624,0.0245,21232
spec-0456-51910-0518.fits,0.1397666,0.0235,21233
spec-2501-54084-0262.fits,0.1397795,0.0152,21234
spec-0827-52312-0211.fits,0.1397838,0.0384,21235
spec-1945-53387-0152.fits,0.1397938,0.0116,21236
spec-0340-51990-0064.fits,0.1398228,0.0229,21237
spec-1614-53120-0209.fits,0.1398288,0.0219,21238
spec-0817-52381-0265.fits,0.1398314,0.0084,21239
spec-1337-52767-0287.fits,0.1398388,0.0144,21240
spec-1922-53315-0209.fits,0.1398511,0.0243,21241
spec-1324-53088-0501.fits,0.1398566,0.0125,21242
spec-0552-51992-0477.fits,0.1398731,0.0179,21243
spec-1734-53034-0050.fits,0.1398824,0.0535,21244
spec-2762-54533-0250.fits,0.1398878,0.0208,21245
spec-1686-53472-0399.fits,0.1398945,0.0216,21246
spec-2661-54505-0048.fits,0.1399002,0.0117,21247
spec-1301-52976-0471.fits,0.1399062,0.0366,21248
spec-1624-53386-0581.fits,0.1399067,0.0197,21249
spec-0345-51690-0239.fits,0.1399113,0.1034,21250
spec-2498-54169-0103.fits,0.139913,0.0186,21251
spec-2505-53856-0077.fits,0.1399249,0.0209,21252
spec-0537-52027-0351.fits,0.1399261,0.035,21253
spec-2647-54495-0291.fits,0.1399294,0.0202,21254
spec-1431-52992-0601.fits,0.1399364,0.019,21255
spec-1741-53052-0640.fits,0.1399625,0.0246,21256
spec-0303-51615-0174.fits,0.1399998,0.0383,21257
spec-2021-53475-0027.fits,0.1400099,0.0133,21258
spec-0987-52523-0550.fits,0.1400378,0.0417,21259
spec-0761-54524-0223.fits,0.1400554,0.041,21260
spec-0445-51873-0174.fits,0.1400631,0.0317,21261
spec-1349-52797-0263.fits,0.1400952,0.0082,21262
spec-2126-53794-0147.fits,0.1401098,0.0158,21263
spec-0929-52581-0636.fits,0.140119,0.0311,21264
spec-2033-53476-0104.fits,0.1401217,0.0122,21265
spec-1340-52781-0495.fits,0.140157,0.0203,21266
spec-1817-53851-0375.fits,0.1401775,0.0238,21267
spec-2209-53907-0497.fits,0.1401892,0.0545,21268
spec-0306-51637-0634.fits,0.1402052,0.0359,21269
spec-1327-52781-0174.fits,0.1402602,0.0094,21270
spec-1946-53432-0390.fits,0.1402603,0.0172,21271
spec-0646-52523-0006.fits,0.1402746,0.0253,21272
spec-2521-54538-0073.fits,0.1402777,0.0372,21273
spec-2477-54058-0031.fits,0.1403208,0.0221,21274
spec-1877-54464-0322.fits,0.1403238,0.073,21275
spec-1167-52738-0216.fits,0.1403289,0.0136,21276
spec-1625-53140-0116.fits,0.1403319,0.0177,21277
spec-2229-53823-0490.fits,0.1403466,0.0193,21278
spec-0499-51988-0335.fits,0.1403551,0.0183,21279
spec-1008-52707-0375.fits,0.140378,0.0103,21280
spec-0849-52439-0176.fits,0.140382,0.035,21281
spec-0877-52353-0534.fits,0.1403958,0.0095,21282
spec-2477-54058-0238.fits,0.1404258,0.0185,21283
spec-2501-54084-0185.fits,0.1404493,0.0144,21284
spec-1447-53120-0169.fits,0.1404692,0.0133,21285
spec-1235-52734-0058.fits,0.1404697,0.0305,21286
spec-1378-53061-0305.fits,0.140492,0.0165,21287
spec-0950-52378-0305.fits,0.1404963,0.006,21288
spec-0499-51988-0103.fits,0.1405451,0.0184,21289
spec-1342-52793-0495.fits,0.1405535,0.0255,21290
spec-1998-53433-0215.fits,0.1405754,0.013,21291
spec-2533-54585-0487.fits,0.1405789,0.0535,21292
spec-0618-52049-0221.fits,0.1406166,0.0121,21293
spec-1830-54560-0604.fits,0.1406747,0.0241,21294
spec-2239-53726-0482.fits,0.1406886,0.0154,21295
spec-2951-54592-0249.fits,0.1407111,0.0869,21296
